제품코드,특정연령,특정연령단위,연령처리조건,상세정보
658604361,18,세 (3),이하 (2),안전성 및 유효성 미확립
659901241,18,세 (3),이하 (2),안전성 및 유효성 미확립
660703481,18,세 (3),이하 (2),안전성 및 유효성 미확립
665507451,18,세 (3),이하 (2),안전성 및 유효성 미확립
669605231,18,세 (3),이하 (2),안전성 및 유효성 미확립
669804231,18,세 (3),이하 (2),안전성 및 유효성 미확립
669906741,18,세 (3),이하 (2),안전성 및 유효성 미확립
670104201,18,세 (3),이하 (2),안전성 및 유효성 미확립
670606941,18,세 (3),이하 (2),안전성 및 유효성 미확립
670701711,18,세 (3),이하 (2),안전성 및 유효성 미확립
681100431,18,세 (3),이하 (2),안전성 및 유효성 미확립
690300461,18,세 (3),이하 (2),안전성 및 유효성 미확립
694002861,18,세 (3),이하 (2),안전성 및 유효성 미확립
697100921,18,세 (3),이하 (2),안전성 및 유효성 미확립
52400500,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
52700520,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
53300240,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
54800230,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
57000750,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
57600560,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
57700430,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
58200520,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
58800820,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
59000960,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
59600100,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
60500290,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
621803710,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
622600240,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
622802150,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
623005310,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
625200770,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
625800270,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
628800730,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
628900230,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
640004590,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
640903990,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
641500910,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
641606960,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
641801210,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
641904550,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
642001070,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
642307790,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
642404670,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
642505240,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
642703040,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
642801070,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
642902720,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
643102330,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
643202380,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
643303210,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
643504230,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
643702570,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
644003090,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
644306140,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
644603280,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
644703430,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
645208780,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
645301170,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
645404160,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
645604410,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
645902810,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
646002780,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
646202460,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
646902640,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
647204090,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
647303460,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
647803860,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
648201830,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
648503730,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
648602570,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
649000140,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
649104730,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
649403050,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
649504980,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
649701800,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
649804140,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
650303170,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
651502520,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
651600790,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
652105100,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
652604190,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
652902170,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
653101970,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
653401480,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
653802130,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
654000740,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
654701660,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
655404250,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
655604520,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
656000840,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
656203590,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
657307170,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
657802010,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
658106370,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
658202640,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
658603290,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
662502870,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
663602840,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
664102830,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
664900690,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
665000210,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
669501740,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
669603630,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
669700200,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
669804370,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
669904800,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
670103660,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
670300980,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
670401240,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
670604310,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
671702220,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
674400710,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
678601500,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
684501030,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
689001350,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
690300920,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
693201160,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
693900270,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
694000830,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
696600200,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
697100080,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
698004080,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
698500760,12,세 (3),미만 (1),소아에서 생명에 치명적인 호흡 억제 및 사망 발생
670800291,18,세 (3),미만 (1),안전성 및 유효성 미확립. 일반적으로 골육종 발현 위험이 높을 수 있음
671807061,18,세 (3),미만 (1),안전성 및 유효성 미확립. 일반적으로 골육종 발현 위험이 높을 수 있음
651903920,6,세 (3),미만 (1),안전성 및 유효성 미확립
657202490,6,세 (3),미만 (1),안전성 및 유효성 미확립
670800050,6,세 (3),미만 (1),안전성 및 유효성 미확립
651903900,6,세 (3),미만 (1),안전성 및 유효성 미확립
657202500,6,세 (3),미만 (1),안전성 및 유효성 미확립
670800060,6,세 (3),미만 (1),안전성 및 유효성 미확립
651903910,6,세 (3),미만 (1),안전성 및 유효성 미확립
657202510,6,세 (3),미만 (1),안전성 및 유효성 미확립
670800070,6,세 (3),미만 (1),안전성 및 유효성 미확립
651903860,6,세 (3),미만 (1),안전성 및 유효성 미확립
657202520,6,세 (3),미만 (1),안전성 및 유효성 미확립
670800080,6,세 (3),미만 (1),안전성 및 유효성 미확립
651903930,6,세 (3),미만 (1),안전성 및 유효성 미확립
657202530,6,세 (3),미만 (1),안전성 및 유효성 미확립
670800090,6,세 (3),미만 (1),안전성 및 유효성 미확립
651904070,6,세 (3),미만 (1),안전성 및 유효성 미확립
657202660,6,세 (3),미만 (1),안전성 및 유효성 미확립
670800940,6,세 (3),미만 (1),안전성 및 유효성 미확립
645900990,12,세 (3),미만 (1),12세 미만 소아는 호흡억제 감수성이 큼. 12세 미만 소아에서 사망을 포함하는 중증 호흡억제 위험이 크다는 국외 보고 있음.
648903881,8,세 (3),이하 (2),"치아발달기의 환자(임신 후반기, 영아 및 8세 이하의 소아)에게 이 약을 사용할 경우 영구적인 치아 변색을 유발할 수 있음"
73001110,18,세 (3),미만 (1),소아 및 18세 미만의 청소년의 주요우울장애의 치료에는 사용해서는 안됨.만 7세에서 17세까지의 주요우울장애 환자에서 플루옥세틴 군보다 이상사례(주로 오심)로 인한 중단 및 자살행동 높음.
622802390,18,세 (3),미만 (1),소아 및 18세 미만의 청소년의 주요우울장애의 치료에는 사용해서는 안됨.만 7세에서 17세까지의 주요우울장애 환자에서 플루옥세틴 군보다 이상사례(주로 오심)로 인한 중단 및 자살행동 높음.
628900330,18,세 (3),미만 (1),소아 및 18세 미만의 청소년의 주요우울장애의 치료에는 사용해서는 안됨.만 7세에서 17세까지의 주요우울장애 환자에서 플루옥세틴 군보다 이상사례(주로 오심)로 인한 중단 및 자살행동 높음.
640007060,18,세 (3),미만 (1),소아 및 18세 미만의 청소년의 주요우울장애의 치료에는 사용해서는 안됨.만 7세에서 17세까지의 주요우울장애 환자에서 플루옥세틴 군보다 이상사례(주로 오심)로 인한 중단 및 자살행동 높음.
642003400,18,세 (3),미만 (1),소아 및 18세 미만의 청소년의 주요우울장애의 치료에는 사용해서는 안됨.만 7세에서 17세까지의 주요우울장애 환자에서 플루옥세틴 군보다 이상사례(주로 오심)로 인한 중단 및 자살행동 높음.
642802690,18,세 (3),미만 (1),소아 및 18세 미만의 청소년의 주요우울장애의 치료에는 사용해서는 안됨.만 7세에서 17세까지의 주요우울장애 환자에서 플루옥세틴 군보다 이상사례(주로 오심)로 인한 중단 및 자살행동 높음.
