제품코드,일일최대투여량,일일최대투여기준량,용량주의_상세내용
643902780,"덱시부프로펜 1,200mg",1200.0,
658604010,"이부프로펜 3,200mg",3200.0,
643501360,"이부프로펜 3,200mg",3200.0,
661307050,"이부프로펜 3,200mg",3200.0,
645803480,"이부프로펜 3,200mg",3200.0,
656004900,"이부프로펜 3,200mg",3200.0,
653402960,"이부프로펜 3,200mg",3200.0,
646000540,"이부프로펜 3,200mg",3200.0,
642705830,"이부프로펜 3,200mg",3200.0,
644913360,"이부프로펜 3,200mg",3200.0,
626501220,"이부프로펜 3,200mg",3200.0,
626501520,"이부프로펜 3,200mg",3200.0,
51600370,"이부프로펜 3,200mg",3200.0,
680500690,"이부프로펜 3,200mg",3200.0,
661603010,"이부프로펜 3,200mg",3200.0,
649808100,"이부프로펜 3,200mg",3200.0,
51600330,"이부프로펜 3,200mg",3200.0,
647201300,"이부프로펜 3,200mg",3200.0,
664101190,"이부프로펜 3,200mg",3200.0,
661901250,"이부프로펜 3,200mg",3200.0,
645801500,"이부프로펜 3,200mg",3200.0,
622800560,"이부프로펜 3,200mg",3200.0,
625202070,"이부프로펜 3,200mg",3200.0,
645204170,"이부프로펜 3,200mg",3200.0,
72400210,록소프로펜나트륨 180mg,180.0,
73200180,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1350.0,
662502760,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1350.0,
664102390,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1350.0,
645801510,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1350.0,
647200630,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1350.0,
645207290,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1350.0,
622800100,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1350.0,
641704810,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1350.0,
72400330,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
72400330,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
72400350,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
72400350,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
657503290,플루옥세틴 80mg,80.0,
649105400,플루옥세틴 80mg,80.0,
646005410,플루옥세틴 80mg,80.0,
73200220,플루옥세틴 80mg,80.0,
661605590,플루옥세틴 80mg,80.0,
72400190,플루옥세틴 80mg,80.0,
658502450,플루옥세틴 80mg,80.0,
55102600,플루옥세틴 80mg,80.0,
690303440,플루옥세틴 80mg,80.0,
656203200,플루옥세틴 80mg,80.0,
647302950,플루옥세틴 80mg,80.0,
644602640,플루옥세틴 80mg,80.0,
644805090,플루옥세틴 80mg,80.0,
52400730,플루옥세틴 80mg,80.0,
645209700,플루옥세틴 80mg,80.0,
661905210,플루옥세틴 80mg,80.0,
684501500,플루옥세틴 80mg,80.0,
648603790,플루옥세틴 80mg,80.0,
671703980,플루옥세틴 80mg,80.0,
669906140,플루옥세틴 80mg,80.0,
689001150,플루옥세틴 80mg,80.0,
58200820,플루옥세틴 80mg,80.0,
656702140,플루옥세틴 80mg,80.0,
652901110,플루옥세틴 80mg,80.0,
649800580,플루옥세틴 80mg,80.0,
658202970,플루옥세틴 80mg,80.0,
669605570,플루옥세틴 80mg,80.0,
622804620,플루옥세틴 80mg,80.0,
657502350,플루옥세틴 80mg,80.0,
670400640,플루옥세틴 80mg,80.0,
644600900,플루옥세틴 80mg,80.0,
72400160,플루옥세틴 80mg,80.0,
52402150,플루옥세틴 80mg,80.0,
60500840,플루옥세틴 80mg,80.0,
73200140,플루옥세틴 80mg,80.0,
658502460,플루옥세틴 80mg,80.0,
55102610,플루옥세틴 80mg,80.0,
658201640,플루옥세틴 80mg,80.0,
652902320,플루옥세틴 80mg,80.0,
648603350,플루옥세틴 80mg,80.0,
656203190,플루옥세틴 80mg,80.0,
690300120,플루옥세틴 80mg,80.0,
645202780,플루옥세틴 80mg,80.0,
661904980,플루옥세틴 80mg,80.0,
54800200,플루옥세틴 80mg,80.0,
644802370,플루옥세틴 80mg,80.0,
644102370,플루옥세틴 80mg,80.0,
669605090,플루옥세틴 80mg,80.0,
58200830,플루옥세틴 80mg,80.0,
622800930,플루옥세틴 80mg,80.0,
689001160,플루옥세틴 80mg,80.0,
661605540,플루옥세틴 80mg,80.0,
649804220,플루옥세틴 80mg,80.0,
684501510,플루옥세틴 80mg,80.0,
646202240,플루옥세틴 80mg,80.0,
656702150,플루옥세틴 80mg,80.0,
671706870,플루옥세틴 80mg,80.0,
669501370,클로미프라민염산염 15mg,15.0,
670606490,클로미프라민염산염 15mg,15.0,
653402820,클로미프라민염산염 15mg,15.0,
650302970,클로미프라민염산염 15mg,15.0,
654305480,"이부프로펜 3,200mg",3200.0,
646803220,"이부프로펜 3,200mg",3200.0,
649808040,"이부프로펜 3,200mg",3200.0,
642204730,"이부프로펜 3,200mg",3200.0,
663606580,"이부프로펜 3,200mg",3200.0,
669805020,"이부프로펜 3,200mg",3200.0,
644603050,"이부프로펜 3,200mg",3200.0,
641805040,"이부프로펜 3,200mg",3200.0,
661603570,"이부프로펜 3,200mg",3200.0,
652104690,"이부프로펜 3,200mg",3200.0,
643605190,"이부프로펜 3,200mg",3200.0,
670104500,"이부프로펜 3,200mg",3200.0,
642104550,"이부프로펜 3,200mg",3200.0,
644704100,"이부프로펜 3,200mg",3200.0,
656205160,"이부프로펜 3,200mg",3200.0,
644913750,"이부프로펜 3,200mg",3200.0,
55101850,"이부프로펜 3,200mg",3200.0,
654305470,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
698002500,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
661307040,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
626501300,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
679600880,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
671704340,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
642004270,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
661601060,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
653804810,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
645208440,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
644913820,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
648602720,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
647603270,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
643601670,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
643306930,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
642203850,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
642104510,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
54300490,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
694204970,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
653403920,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
670303800,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
665001880,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
663606400,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
649806660,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
645803980,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
644502160,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
642802630,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
642904750,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
641606220,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
660703170,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
641805610,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
622801860,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
698504360,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
642706900,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
626501540,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
669805750,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
644704590,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
55101610,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
670104480,"나프록센 1,250mg 또는 나프록센나트륨 1,350mg",1250.0,
674900530,덱스케토프로펜 75mg/트라마돌염산염 225mg,75.0,
642706560,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
655006861,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
670402240,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
655006841,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
55101880,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
55101890,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
654202500,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
646902341,에스케타민 84mg,84.0,
641806861,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
658107791,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
626501700,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
642105410,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
671706071,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
671706061,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
642906331,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
644914761,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
659901621,네포팜염산염 120mg,120.0,
657807051,네포팜염산염 120mg,120.0,
55101870,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
645804400,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
656205080,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
73200350,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
669605330,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
644309530,요오드화칼륨 130mg,130.0,
661306460,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
649104671,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
658107861,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
625501091,디멘히드리네이트 150mg/카페인무수물 60mg/피리독신염산염 15mg,150.0,
644704730,"아세트아미노펜으로 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
644604000,"아세트아미노펜으로 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
54300770,"아세트아미노펜으로 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
643605640,"아세트아미노펜으로 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
642004370,"아세트아미노펜으로 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
642404450,"아세트아미노펜으로 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
658604420,"아세트아미노펜으로 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
645210240,"아세트아미노펜으로 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
696601900,"아세트아미노펜으로 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
657203670,에스조피클론 3mg,3.0,
657203660,에스조피클론 3mg,3.0,
657203680,에스조피클론 3mg,3.0,
661605140,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
669605421,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
658107871,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
642204741,디멘히드리네이트 150mg/카페인무수물 60mg/피리독신염산염 15mg,150.0,
625501151,디멘히드리네이트 150mg/카페인무수물 60mg/피리독신염산염 15mg,150.0,
645405620,트리플루리딘 160mg,160.0,
641806440,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
658106301,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
654202210,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
626501240,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
