주성분코드,성분명,제형,id
D71700CCM,lidocaine hydrochloride,"크림제,겔제,젤리 ",49956
D71700CCM,prednisolone acetate,"크림제,겔제,젤리 ",49957
D71800ATB,ascorbic acid,"정제,저작정 ",49958
D71800ATB,benfotiamine,"정제,저작정 ",49959
D71800ATB,biotin,"정제,저작정 ",49960
D71800ATB,calcium pantothenate,"정제,저작정 ",49961
D71800ATB,choline bitartrate,"정제,저작정 ",49962
D71800ATB,cyanocobalamin 0.1%,"정제,저작정 ",49963
D71800ATB,folic acid,"정제,저작정 ",49964
D71800ATB,inositol,"정제,저작정 ",49965
D71800ATB,nicotinamide,"정제,저작정 ",49966
D71800ATB,γ-oryzanol,"정제,저작정 ",49967
D71800ATB,pyridoxine hydrochloride,"정제,저작정 ",49968
D71800ATB,riboflavin,"정제,저작정 ",49969
D71800ATB,selenium in dried yeast,"정제,저작정 ",49970
D71800ATB,zinc oxide,"정제,저작정 ",49971
D71900ATB,ascorbic acid coated,"정제,저작정 ",49972
D71900ATB,benfotiamine,"정제,저작정 ",49973
D71900ATB,biotin,"정제,저작정 ",49974
D71900ATB,calcium pantothenate,"정제,저작정 ",49975
D71900ATB,cholecalciferol granule,"정제,저작정 ",49976
D71900ATB,cyanocobalamin 0.1%,"정제,저작정 ",49977
D71900ATB,folic acid,"정제,저작정 ",49978
D71900ATB,fursultiamine,"정제,저작정 ",49979
D71900ATB,inositol,"정제,저작정 ",49980
D71900ATB,nicotinamide,"정제,저작정 ",49981
D71900ATB,γ-oryzanol,"정제,저작정 ",49982
D71900ATB,pyridoxine hydrochloride,"정제,저작정 ",49983
D71900ATB,riboflavin,"정제,저작정 ",49984
D71900ATB,ubidecarenone,"정제,저작정 ",49985
D71900ATB,zinc oxide,"정제,저작정 ",49986
D72000ATB,ascorbic acid granule 90% (as ascorbic acid),"정제,저작정 ",49987
D72000ATB,benfotiamine,"정제,저작정 ",49988
D72000ATB,calcium pantothenate,"정제,저작정 ",49989
D72000ATB,cholecalciferol granule,"정제,저작정 ",49990
D72000ATB,choline bitartrate,"정제,저작정 ",49991
D72000ATB,cyanocobalamin 0.1%,"정제,저작정 ",49992
D72000ATB,d-biotin,"정제,저작정 ",49993
D72000ATB,dried retinol acetate powder,"정제,저작정 ",49994
D72000ATB,ferrous fumarate,"정제,저작정 ",49995
D72000ATB,folic acid,"정제,저작정 ",49996
D72000ATB,inositol,"정제,저작정 ",49997
D72000ATB,nicotinamide,"정제,저작정 ",49998
D72000ATB,γ-oryzanol,"정제,저작정 ",49999
D72000ATB,pyridoxine hydrochloride,"정제,저작정 ",50000
D72000ATB,riboflavin,"정제,저작정 ",50001
D72000ATB,tocopherol acetate 50%,"정제,저작정 ",50002
D72000ATB,ursodeoxycholic acid,"정제,저작정 ",50003
D72000ATB,zinc oxide,"정제,저작정 ",50004
D72100CSI,cetylpyridinium chloride,분무제 및 흡입제 ,50005
D72100CSI,soluble azulene,분무제 및 흡입제 ,50006
D72200ACS,cholecalciferol concentrated(oily form),연질캡슐제 ,50007
D72200ACS,riboflavin,연질캡슐제 ,50008
D72200ACS,ursodeoxycholic acid,연질캡슐제 ,50009
D72300CCM,dipotassium glycyrrhizinate,"크림제,겔제,젤리 ",50010
D72300CCM,lidocaine,"크림제,겔제,젤리 ",50011
D72300CCM,L-menthol,"크림제,겔제,젤리 ",50012
D72300CCM,terbinafine hydrochloride,"크림제,겔제,젤리 ",50013
D72400CSI,crotamiton,분무제 및 흡입제 ,50014
D72400CSI,L-menthol,분무제 및 흡입제 ,50015
D72400CSI,prednisolone valeroacetate,분무제 및 흡입제 ,50016
D72400CSI,thymol,분무제 및 흡입제 ,50017
D72500CSI,crotamiton,분무제 및 흡입제 ,50018
D72500CSI,L-menthol,분무제 및 흡입제 ,50019
D72500CSI,prednisolone valeroacetate,분무제 및 흡입제 ,50020
D72500CSI,thymol,분무제 및 흡입제 ,50021
D72600ACS,ascorbic acid,연질캡슐제 ,50022
D72600ACS,cholecalciferol concentrated(oily form),연질캡슐제 ,50023
D72600ACS,nicotinamide,연질캡슐제 ,50024
D72600ACS,riboflavin,연질캡슐제 ,50025
D72600ACS,thiamine hydrochloride,연질캡슐제 ,50026
D72700ACS,benfotiamine,연질캡슐제 ,50027
D72700ACS,magnesium oxide,연질캡슐제 ,50028
D72700ACS,selenium in dried yeast,연질캡슐제 ,50029
D72700ACS,thiamine nitrate,연질캡슐제 ,50030
D72700ACS,tocopherol acetate,연질캡슐제 ,50031
D72700ACS,γ-oryzanol,연질캡슐제 ,50032
D72800ACS,benfotiamine,연질캡슐제 ,50033
D72800ACS,magnesium oxide,연질캡슐제 ,50034
D72800ACS,selenium in dried yeast,연질캡슐제 ,50035
D72800ACS,thiamine nitrate,연질캡슐제 ,50036
D72800ACS,tocopherol acetate,연질캡슐제 ,50037
D72800ACS,γ-oryzanol,연질캡슐제 ,50038
D72900ACS,benfotiamine,연질캡슐제 ,50039
D72900ACS,magnessium oxide,연질캡슐제 ,50040
D72900ACS,nicotinamide,연질캡슐제 ,50041
D72900ACS,pyridoxine hydrochloride,연질캡슐제 ,50042
D72900ACS,thiamine nitrate,연질캡슐제 ,50043
D72900ACS,tocopherol acetate,연질캡슐제 ,50044
D73000ATB,d-α-tocopherol succinate,"정제,저작정 ",50045
D73000ATB,folic acid,"정제,저작정 ",50046
D73000ATB,fursultiamine hydrochloride (as fursultiamine),"정제,저작정 ",50047
D73000ATB,mecobalamin,"정제,저작정 ",50048
D73000ATB,pyridoxal phosphate hydrate,"정제,저작정 ",50049
D73000ATB,γ-oryzanol,"정제,저작정 ",50050
D73100ATB,ascorbic acid,"정제,저작정 ",50051
D73100ATB,benfotiamine,"정제,저작정 ",50052
D73100ATB,biotin,"정제,저작정 ",50053
D73100ATB,calcium pantothenate,"정제,저작정 ",50054
D73100ATB,choline bitartrate,"정제,저작정 ",50055
D73100ATB,cyanocobalamin 0.1%,"정제,저작정 ",50056
D73100ATB,folic acid,"정제,저작정 ",50057
D73100ATB,fursultiamine,"정제,저작정 ",50058
D73100ATB,inositol,"정제,저작정 ",50059
D73100ATB,nicotinamide,"정제,저작정 ",50060
D73100ATB,oryzanol(γ),"정제,저작정 ",50061
D73100ATB,pyridoxine hydrochloride,"정제,저작정 ",50062
D73100ATB,riboflavin,"정제,저작정 ",50063
D73100ATB,ubidecarenone,"정제,저작정 ",50064
D73100ATB,zinc oxide,"정제,저작정 ",50065
D73200ATB,allium ext.(100→1),"정제,저작정 ",50066
D73200ATB,magnessium oxide,"정제,저작정 ",50067
D73200ATB,tocopherol acetate 50%,"정제,저작정 ",50068
D73300ATB,acetaminophen,"정제,저작정 ",50069
D73300ATB,caffeine,"정제,저작정 ",50070
D73300ATB,ephedrine hydrochloride,"정제,저작정 ",50071
D73400CCM,dexpanthenol,"크림제,겔제,젤리 ",50072
D73400CCM,diphenhydramine,"크림제,겔제,젤리 ",50073
D73400CCM,dipotassium glycyrrhizinate,"크림제,겔제,젤리 ",50074
D73400CCM,tocopherol acetate,"크림제,겔제,젤리 ",50075
D73500CLN,crotamiton,리니멘트제 ,50076
D73500CLN,dibucaine hydrochloride,리니멘트제 ,50077
D73500CLN,diphenhydramine,리니멘트제 ,50078
D73500CLN,dl-camphor,리니멘트제 ,50079
D73500CLN,enoxolone,리니멘트제 ,50080
D73500CLN,L-menthol,리니멘트제 ,50081
D73500CLQ,crotamiton,액제 ,50082
D73500CLQ,dibucaine hydrochloride,액제 ,50083
D73500CLQ,diphenhydramine,액제 ,50084
D73500CLQ,dl-camphor,액제 ,50085
D73500CLQ,enoxolone,액제 ,50086
D73500CLQ,L-menthol,액제 ,50087
D73600ATB,1% cyanocobalamin powder,"정제,저작정 ",50088
D73600ATB,ascorbic acid 97% granule,"정제,저작정 ",50089
D73600ATB,benfotiamine,"정제,저작정 ",50090
D73600ATB,pyridoxal phosphate hydrate,"정제,저작정 ",50091
D73600ATB,riboflavin butyrate,"정제,저작정 ",50092
D73600ATB,tocopherol acetate 50%,"정제,저작정 ",50093
D73700ACS,benfotiamine,연질캡슐제 ,50094
D73700ACS,concentrated glycerin,연질캡슐제 ,50095
D73700ACS,magnessium oxide,연질캡슐제 ,50096
D73700ACS,pyridoxine hydrochloride,연질캡슐제 ,50097
D73700ACS,thiamine nitrate,연질캡슐제 ,50098
D73700ACS,tocopherol acetate,연질캡슐제 ,50099
D73700ACS,γ-oryzanol,연질캡슐제 ,50100
D73800ACH,acetaminophen,경질캡슐제 ,50101
D73800ACH,ascorbic acid coated,경질캡슐제 ,50102
D73800ACH,chlorpheniramine maleate,경질캡슐제 ,50103
D73800ACH,dextromethorphan hydrobromide hydrate,경질캡슐제 ,50104
D73800ACH,galgeun-tang ext.(10→1),경질캡슐제 ,50105
D73800ACH,guaifenesin,경질캡슐제 ,50106
D73800ACH,pseudoephedrine hydrochloride,경질캡슐제 ,50107
D73800ACH,riboflavin,경질캡슐제 ,50108
D73800ACH,thiamine nitrate,경질캡슐제 ,50109
D73900ATB,ascorbic acid d.c. 97%,"정제,저작정 ",50110
D73900ATB,calcium pantothenate,"정제,저작정 ",50111
D73900ATB,cyanocobalamin(1000倍散),"정제,저작정 ",50112
D73900ATB,folic acid,"정제,저작정 ",50113
D73900ATB,magnessium oxide,"정제,저작정 ",50114
D73900ATB,nicotinamide,"정제,저작정 ",50115
D73900ATB,pyridoxine hydrochloride,"정제,저작정 ",50116
D73900ATB,riboflavin,"정제,저작정 ",50117
D73900ATB,selenium in dried yeast,"정제,저작정 ",50118
D73900ATB,thiamine nitrate,"정제,저작정 ",50119
D73900ATB,tocopherol acetate 50%,"정제,저작정 ",50120
D73900ATB,zinc oxide,"정제,저작정 ",50121
D74000ATB,1% cyanocobalamin powder,"정제,저작정 ",50122
D74000ATB,ascorbic acid granule 97%,"정제,저작정 ",50123
D74000ATB,benfotiamine,"정제,저작정 ",50124
D74000ATB,calcium pantothenate,"정제,저작정 ",50125
D74000ATB,cholecalciferol granule,"정제,저작정 ",50126
D74000ATB,d-biotin 1%,"정제,저작정 ",50127
D74000ATB,inositol,"정제,저작정 ",50128
D74000ATB,nicotinamide,"정제,저작정 ",50129
D74000ATB,pyridoxal phosphate hydrate,"정제,저작정 ",50130
D74000ATB,riboflavin butyrate,"정제,저작정 ",50131
D74000ATB,selenium in dried yeast,"정제,저작정 ",50132
D74000ATB,ursodeoxycholic acid,"정제,저작정 ",50133
D74000ATB,zinc oxide,"정제,저작정 ",50134
D74100ACS,anhydrous dibasic calcium phosphate,연질캡슐제 ,50135
D74100ACS,ascorbic acid,연질캡슐제 ,50136
D74100ACS,calcium pantothenate,연질캡슐제 ,50137
D74100ACS,cupric oxide,연질캡슐제 ,50138
D74100ACS,cyanocobalamin,연질캡슐제 ,50139
D74100ACS,dried ferrous sulfate,연질캡슐제 ,50140
D74100ACS,ergocalciferol,연질캡슐제 ,50141
D74100ACS,magnessium oxide,연질캡슐제 ,50142
D74100ACS,manganese sulfate,연질캡슐제 ,50143
D74100ACS,nicotinamide,연질캡슐제 ,50144
D74100ACS,pyridoxine hydrochloride,연질캡슐제 ,50145
D74100ACS,retinol palmitate,연질캡슐제 ,50146
D74100ACS,riboflavin,연질캡슐제 ,50147
D74100ACS,soya lecithin,연질캡슐제 ,50148
D74100ACS,thiamine hydrochloride,연질캡슐제 ,50149
D74100ACS,tocopherol acetate,연질캡슐제 ,50150
D74100ACS,white ginseng powder,연질캡슐제 ,50151
D74100ACS,zinc oxide,연질캡슐제 ,50152
D74200ATB,ascorbic acid D.C. 97%,"정제,저작정 ",50153
D74200ATB,calcium pantothenate,"정제,저작정 ",50154
D74200ATB,choline bitartrate,"정제,저작정 ",50155
D74200ATB,cyanocobalamin(1000倍散),"정제,저작정 ",50156
D74200ATB,d-biotin,"정제,저작정 ",50157
D74200ATB,ergocalciferol granule,"정제,저작정 ",50158
D74200ATB,ferrous fumarate,"정제,저작정 ",50159
D74200ATB,folic acid,"정제,저작정 ",50160
D74200ATB,fursultiamine,"정제,저작정 ",50161
D74200ATB,magnessium oxide,"정제,저작정 ",50162
D74200ATB,nicotinamide,"정제,저작정 ",50163
D74200ATB,potassium chloride,"정제,저작정 ",50164
D74200ATB,potassium citrate hydrate,"정제,저작정 ",50165
D74200ATB,pyridoxine hydrochloride,"정제,저작정 ",50166
D74200ATB,retinol acetate granule,"정제,저작정 ",50167
D74200ATB,riboflavin,"정제,저작정 ",50168
D74200ATB,selenium in dried yeast,"정제,저작정 ",50169
D74200ATB,thiamine nitrate,"정제,저작정 ",50170
D74200ATB,tocopherol acetate 50%,"정제,저작정 ",50171
D74200ATB,ubidecarenone,"정제,저작정 ",50172
D74200ATB,zinc sulfate hydrate,"정제,저작정 ",50173
D74300COM,neomycin sulfate,연고제 ,50174
D74300COM,titrated ext. of centella asiatica,연고제 ,50175
D74400ATE,bisacodyl,장용정제 ,50176
D74400ATE,dimethicone,장용정제 ,50177
D74400ATE,ursodeoxycholic acid,장용정제 ,50178
D74500ATB,1% cyanocobalamin powder,"정제,저작정 ",50179
D74500ATB,ascorbic acid granule 97%,"정제,저작정 ",50180
D74500ATB,folic acid,"정제,저작정 ",50181
D74500ATB,polysaccharide iron complex,"정제,저작정 ",50182
D74500ATB,pyridoxine hydrochloride,"정제,저작정 ",50183
D74600ACS,acetaminophen,연질캡슐제 ,50184
D74600ACS,dextromethorphan hydrobromide hydrate,연질캡슐제 ,50185
D74600ACS,doxylamine succinate,연질캡슐제 ,50186
D74600ACS,guaifenesin,연질캡슐제 ,50187
D74600ACS,pseudoephedrine hydrochloride,연질캡슐제 ,50188
D74700ACS,benfotiamine,연질캡슐제 ,50189
D74700ACS,magnessium oxide,연질캡슐제 ,50190
D74700ACS,pyridoxine hydrochloride,연질캡슐제 ,50191
D74700ACS,thiamine nitrate,연질캡슐제 ,50192
D74700ACS,tocopherol acetate,연질캡슐제 ,50193
D74700ACS,γ-oryzanol,연질캡슐제 ,50194
D74800CCM,crotamiton,"크림제,겔제,젤리 ",50195
D74800CCM,dibucaine hydrochloride,"크림제,겔제,젤리 ",50196
D74800CCM,diphenhydramine,"크림제,겔제,젤리 ",50197
D74800CCM,dl-camphor,"크림제,겔제,젤리 ",50198
D74800CCM,enoxolone,"크림제,겔제,젤리 ",50199
D74800CCM,L-menthol,"크림제,겔제,젤리 ",50200
D74900ACS,benfotiamine,연질캡슐제 ,50201
D74900ACS,magnessium oxide,연질캡슐제 ,50202
D74900ACS,pyridoxine hydrochloride,연질캡슐제 ,50203
D74900ACS,thiamine nitrate,연질캡슐제 ,50204
D74900ACS,tocopherol acetate,연질캡슐제 ,50205
D74900ACS,γ-oryzanol,연질캡슐제 ,50206
D75000ALQ,benfotiamine,액제 ,50207
D75000ALQ,nicotinamide,액제 ,50208
D75000ALQ,pyridoxine hydrochloride,액제 ,50209
D75000ALQ,riboflavin sodium phosphate,액제 ,50210
D75000ALQ,ursodeoxycholic acid,액제 ,50211
D75000ALQ,zinc oxide,액제 ,50212
D75100ATB,benfotiamine,"정제,저작정 ",50213
D75100ATB,calcium pantothenate,"정제,저작정 ",50214
D75100ATB,cholecalciferol granule,"정제,저작정 ",50215
D75100ATB,choline bitartrate,"정제,저작정 ",50216
D75100ATB,cyanocobalamin,"정제,저작정 ",50217
D75100ATB,folic acid,"정제,저작정 ",50218
D75100ATB,magnessium oxide,"정제,저작정 ",50219
D75100ATB,nicotinamide,"정제,저작정 ",50220
D75100ATB,pyridoxine hydrochloride,"정제,저작정 ",50221
D75100ATB,riboflavin,"정제,저작정 ",50222
D75100ATB,zinc oxide,"정제,저작정 ",50223
D75200ATB,ascorbic acid D.C. 97%,"정제,저작정 ",50224
D75200ATB,benfotiamine,"정제,저작정 ",50225
D75200ATB,calcium pantothenate,"정제,저작정 ",50226
D75200ATB,choline bitartrate,"정제,저작정 ",50227
D75200ATB,cyanocobalamin,"정제,저작정 ",50228
D75200ATB,biotin,"정제,저작정 ",50229
D75200ATB,folic acid,"정제,저작정 ",50230
D75200ATB,inositol,"정제,저작정 ",50231
D75200ATB,nicotinamide,"정제,저작정 ",50232
D75200ATB,pyridoxine hydrochloride,"정제,저작정 ",50233
D75200ATB,riboflavin,"정제,저작정 ",50234
D75200ATB,ubidecarenone,"정제,저작정 ",50235
D75200ATB,zinc oxide,"정제,저작정 ",50236
D75200ATB,γ-oryzanol,"정제,저작정 ",50237
D75300ATB,ascorbic acid coated,"정제,저작정 ",50238
D75300ATB,biotin,"정제,저작정 ",50239
D75300ATB,calcium pantothenate,"정제,저작정 ",50240
D75300ATB,cholecalciferol granule,"정제,저작정 ",50241
D75300ATB,choline bitartrate,"정제,저작정 ",50242
D75300ATB,cyanocobalamin,"정제,저작정 ",50243
D75300ATB,folic acid,"정제,저작정 ",50244
D75300ATB,fursultiamine,"정제,저작정 ",50245
D75300ATB,magnessium oxide,"정제,저작정 ",50246
D75300ATB,nicotinamide,"정제,저작정 ",50247
D75300ATB,pyridoxine hydrochloride,"정제,저작정 ",50248
D75300ATB,riboflavin butyrate,"정제,저작정 ",50249
D75300ATB,tocopherol acetate 50%,"정제,저작정 ",50250
D75300ATB,ubidecarenone,"정제,저작정 ",50251
D75300ATB,zinc oxide,"정제,저작정 ",50252
D75300ATB,β-carotene 20% granule,"정제,저작정 ",50253
D75400ATB,0.1% cyanocobalamine powder,"정제,저작정 ",50254
D75400ATB,ascorbic acid coated,"정제,저작정 ",50255
D75400ATB,benfotiamine,"정제,저작정 ",50256
D75400ATB,biotin,"정제,저작정 ",50257
D75400ATB,calcium citrate hydrate,"정제,저작정 ",50258
D75400ATB,calcium pantothenate,"정제,저작정 ",50259
D75400ATB,cholecalciferol granule,"정제,저작정 ",50260
D75400ATB,choline bitartrate,"정제,저작정 ",50261
D75400ATB,folic acid,"정제,저작정 ",50262
D75400ATB,inositol,"정제,저작정 ",50263
D75400ATB,magnessium oxide,"정제,저작정 ",50264
D75400ATB,nicotinamide,"정제,저작정 ",50265
D75400ATB,pyridoxine hydrochloride,"정제,저작정 ",50266
D75400ATB,riboflavin,"정제,저작정 ",50267
D75400ATB,ursodeoxycholic acid,"정제,저작정 ",50268
D75400ATB,zinc oxide,"정제,저작정 ",50269
D75400ATB,γ-oryzanol,"정제,저작정 ",50270
D75500ATB,ascorbic acid,"정제,저작정 ",50271
D75500ATB,benfotiamine,"정제,저작정 ",50272
D75500ATB,biotin,"정제,저작정 ",50273
D75500ATB,calcium pantothenate,"정제,저작정 ",50274
D75500ATB,cholecalciferol concentrated powder,"정제,저작정 ",50275
D75500ATB,choline bitartrate,"정제,저작정 ",50276
D75500ATB,cyanocobalamin(1000倍散),"정제,저작정 ",50277
D75500ATB,folic acid,"정제,저작정 ",50278
D75500ATB,inositol,"정제,저작정 ",50279
D75500ATB,magnessium oxide,"정제,저작정 ",50280
D75500ATB,nicotinamide,"정제,저작정 ",50281
D75500ATB,pyridoxine hydrochloride,"정제,저작정 ",50282
D75500ATB,riboflavin,"정제,저작정 ",50283
D75500ATB,tocopherol acetate concentrate(powder),"정제,저작정 ",50284
D75500ATB,ubidecarenone,"정제,저작정 ",50285
D75500ATB,ursodeoxycholic acid,"정제,저작정 ",50286
D75500ATB,zinc oxide,"정제,저작정 ",50287
D75500ATB,γ-oryzanol,"정제,저작정 ",50288
D75600ATB,anhydrous dibasic calcium phosphate   10.01mg,"정제,저작정 ",50289
D75600ATB,ascorbic acid granule 97%   0.154639g,"정제,저작정 ",50290
D75600ATB,calcium carbonate granule 95%   0.51855g,"정제,저작정 ",50291
D75600ATB,calcium pantothenate   14.78mg,"정제,저작정 ",50292
D75600ATB,cholecalciferol mixture   4mg,"정제,저작정 ",50293
D75600ATB,chromic chloride hydrate   0.179mg,"정제,저작정 ",50294
D75600ATB,copper sulfate   1.256mg,"정제,저작정 ",50295
D75600ATB,cyanocobalamin 1%   2.5mg,"정제,저작정 ",50296
D75600ATB,d-biotin 1%   5.4mg,"정제,저작정 ",50297
D75600ATB,ferrous fumarate   15.211mg,"정제,저작정 ",50298
D75600ATB,folic acid   0.2mg,"정제,저작정 ",50299
D75600ATB,magnesium oxide   0.13928g,"정제,저작정 ",50300
D75600ATB,manganese sulfate   9.23mg,"정제,저작정 ",50301
D75600ATB,nicotinamide 99.5%   16.08mg,"정제,저작정 ",50302
D75600ATB,phytonadione 5%   1.1mg,"정제,저작정 ",50303
D75600ATB,potassium iodide   0.196mg,"정제,저작정 ",50304
D75600ATB,pyridoxine hydrochloride   6mg,"정제,저작정 ",50305
D75600ATB,riboflavin   4.6mg,"정제,저작정 ",50306
D75600ATB,sodium molybdate hydrate   0.126mg,"정제,저작정 ",50307
D75600ATB,sodium selenate   0.132mg,"정제,저작정 ",50308
D75600ATB,thiamine nitrate   4.6mg,"정제,저작정 ",50309
D75600ATB,tocopherol acetate 50%   0.11g,"정제,저작정 ",50310
D75600ATB,vitamin A acetate granule   5mg,"정제,저작정 ",50311
D75600ATB,zinc oxide   13.69mg,"정제,저작정 ",50312
D75600ATB,β-carotene 20% granule   4.49mg,"정제,저작정 ",50313
D75700ATB,anhydrous dibasic calcium phosphate,"정제,저작정 ",50314
D75700ATB,ascorbic acid granule 97%,"정제,저작정 ",50315
D75700ATB,calcium carbonate granule 95%,"정제,저작정 ",50316
D75700ATB,calcium pantothenate,"정제,저작정 ",50317
D75700ATB,cholecalciferol mixture,"정제,저작정 ",50318
D75700ATB,chromic chloride hydrate,"정제,저작정 ",50319
D75700ATB,copper sulfate,"정제,저작정 ",50320
