제품코드,효능군중복_효능군,효능군중복_Group
641502251,해열진통소염제 (A),Group01
641607181,해열진통소염제 (A),Group01
642706591,해열진통소염제 (A),Group01
642906291,해열진통소염제 (A),Group01
644914771,해열진통소염제 (A),Group01
657401521,해열진통소염제 (A),Group01
670608341,해열진통소염제 (A),Group01
647800771,해열진통소염제 (A),Group01
665503641,해열진통소염제 (A),Group01
665501961,해열진통소염제 (A),Group04
55102540,정신신경용제 (F),Group17
57001380,정신신경용제 (F),Group17
55102530,정신신경용제 (F),Group17
57001270,정신신경용제 (F),Group17
52402090,정신신경용제 (F),Group17
52701420,정신신경용제 (F),Group17
642308550,정신신경용제 (F),Group17
645907240,정신신경용제 (F),Group17
647304030,정신신경용제 (F),Group17
657308590,정신신경용제 (F),Group17
661905610,정신신경용제 (F),Group17
665508340,정신신경용제 (F),Group17
669806080,정신신경용제 (F),Group17
670502400,정신신경용제 (F),Group17
657500980,혈압강하작용의약품 (B),Group04
621801780,호흡기관용약 (G),Group01
641706020,호흡기관용약 (G),Group01
644001460,호흡기관용약 (G),Group01
644603770,호흡기관용약 (G),Group01
644801620,호흡기관용약 (G),Group01
648601420,호흡기관용약 (G),Group01
649700340,호흡기관용약 (G),Group01
654200460,호흡기관용약 (G),Group01
656000690,호흡기관용약 (G),Group01
648600960,혈압강하작용의약품 (B),Group09
644004290,호흡기관용약 (G),Group07
657503770,호흡기관용약 (G),Group07
670608130,호흡기관용약 (G),Group07
54300930,소화성궤양용제 (I),Group01
57000990,소화성궤양용제 (I),Group01
58800460,소화성궤양용제 (I),Group01
621803990,소화성궤양용제 (I),Group01
623006670,소화성궤양용제 (I),Group01
626501510,소화성궤양용제 (I),Group01
641502690,소화성궤양용제 (I),Group01
642105580,소화성궤양용제 (I),Group01
642204500,소화성궤양용제 (I),Group01
642803280,소화성궤양용제 (I),Group01
643203360,소화성궤양용제 (I),Group01
643306550,소화성궤양용제 (I),Group01
644604170,소화성궤양용제 (I),Group01
645605470,소화성궤양용제 (I),Group01
647205610,소화성궤양용제 (I),Group01
647303900,소화성궤양용제 (I),Group01
649104830,소화성궤양용제 (I),Group01
649702510,소화성궤양용제 (I),Group01
663803350,소화성궤양용제 (I),Group01
664102920,소화성궤양용제 (I),Group01
674401970,소화성궤양용제 (I),Group01
690302260,소화성궤양용제 (I),Group01
698004320,소화성궤양용제 (I),Group01
698504150,소화성궤양용제 (I),Group01
646004940,소화성궤양용제 (I),Group01
663607990,소화성궤양용제 (I),Group01
665507790,소화성궤양용제 (I),Group01
643606020,지질저하제 (C),Group03
642000810,마약류 아편유사제 (E),Group01
642000820,마약류 아편유사제 (E),Group01
645103511,마약류 아편유사제 (E),Group01
671805191,마약류 아편유사제 (E),Group01
645103221,마약류 아편유사제 (E),Group01
52400730,정신신경용제 (F),Group13
55102600,정신신경용제 (F),Group13
58200820,정신신경용제 (F),Group13
72400190,정신신경용제 (F),Group13
73200220,정신신경용제 (F),Group13
622804620,정신신경용제 (F),Group13
644602640,정신신경용제 (F),Group13
644805090,정신신경용제 (F),Group13
645209700,정신신경용제 (F),Group13
646005410,정신신경용제 (F),Group13
647302950,정신신경용제 (F),Group13
648603790,정신신경용제 (F),Group13
649105400,정신신경용제 (F),Group13
649800580,정신신경용제 (F),Group13
652901110,정신신경용제 (F),Group13
656203200,정신신경용제 (F),Group13
656702140,정신신경용제 (F),Group13
657503290,정신신경용제 (F),Group13
658202970,정신신경용제 (F),Group13
658502450,정신신경용제 (F),Group13
661605590,정신신경용제 (F),Group13
661905210,정신신경용제 (F),Group13
669605570,정신신경용제 (F),Group13
669906140,정신신경용제 (F),Group13
671703980,정신신경용제 (F),Group13
684501500,정신신경용제 (F),Group13
689001150,정신신경용제 (F),Group13
690303440,정신신경용제 (F),Group13
52402150,정신신경용제 (F),Group13
54800200,정신신경용제 (F),Group13
55102610,정신신경용제 (F),Group13
58200830,정신신경용제 (F),Group13
60500840,정신신경용제 (F),Group13
72400160,정신신경용제 (F),Group13
73200140,정신신경용제 (F),Group13
622800930,정신신경용제 (F),Group13
644102370,정신신경용제 (F),Group13
644600900,정신신경용제 (F),Group13
644802370,정신신경용제 (F),Group13
645202780,정신신경용제 (F),Group13
646202240,정신신경용제 (F),Group13
648603350,정신신경용제 (F),Group13
649804220,정신신경용제 (F),Group13
652902320,정신신경용제 (F),Group13
656203190,정신신경용제 (F),Group13
656702150,정신신경용제 (F),Group13
657502350,정신신경용제 (F),Group13
658201640,정신신경용제 (F),Group13
658502460,정신신경용제 (F),Group13
661605540,정신신경용제 (F),Group13
661904980,정신신경용제 (F),Group13
669605090,정신신경용제 (F),Group13
670400640,정신신경용제 (F),Group13
684501510,정신신경용제 (F),Group13
689001160,정신신경용제 (F),Group13
690300120,정신신경용제 (F),Group13
671706870,정신신경용제 (F),Group13
53600760,해열진통소염제 (A),Group01
640600100,해열진통소염제 (A),Group01
642706580,해열진통소염제 (A),Group01
647603650,해열진통소염제 (A),Group01
649701770,해열진통소염제 (A),Group01
671807160,해열진통소염제 (A),Group01
641606210,해열진통소염제 (A),Group01
648600140,당뇨병용제 (H),Group02
661900800,당뇨병용제 (H),Group02
51600370,해열진통소염제 (A),Group01
626501220,해열진통소염제 (A),Group01
626501520,해열진통소염제 (A),Group01
642705830,해열진통소염제 (A),Group01
643501360,해열진통소염제 (A),Group01
644913360,해열진통소염제 (A),Group01
645803480,해열진통소염제 (A),Group01
646000540,해열진통소염제 (A),Group01
653402960,해열진통소염제 (A),Group01
656004900,해열진통소염제 (A),Group01
658604010,해열진통소염제 (A),Group01
661307050,해열진통소염제 (A),Group01
661603010,해열진통소염제 (A),Group01
680500690,해열진통소염제 (A),Group01
51600330,해열진통소염제 (A),Group01
649808100,해열진통소염제 (A),Group01
55101850,해열진통소염제 (A),Group01
641805040,해열진통소염제 (A),Group01
642104550,해열진통소염제 (A),Group01
642204730,해열진통소염제 (A),Group01
643605190,해열진통소염제 (A),Group01
644603050,해열진통소염제 (A),Group01
644704100,해열진통소염제 (A),Group01
644913750,해열진통소염제 (A),Group01
646803220,해열진통소염제 (A),Group01
649808040,해열진통소염제 (A),Group01
652104690,해열진통소염제 (A),Group01
654305480,해열진통소염제 (A),Group01
656205160,해열진통소염제 (A),Group01
661603570,해열진통소염제 (A),Group01
663606580,해열진통소염제 (A),Group01
669805020,해열진통소염제 (A),Group01
670104500,해열진통소염제 (A),Group01
622800560,해열진통소염제 (A),Group01
625202070,해열진통소염제 (A),Group01
645204170,해열진통소염제 (A),Group01
645801500,해열진통소염제 (A),Group01
647201300,해열진통소염제 (A),Group01
661901250,해열진통소염제 (A),Group01
664101190,해열진통소염제 (A),Group01
643600222,해열진통소염제 (A),Group01
641500921,해열진통소염제 (A),Group01
642203541,해열진통소염제 (A),Group01
643300901,해열진통소염제 (A),Group01
643600221,해열진통소염제 (A),Group01
671702411,해열진통소염제 (A),Group01
626500901,해열진통소염제 (A),Group01
641805831,해열진통소염제 (A),Group01
653404631,해열진통소염제 (A),Group01
644601762,해열진통소염제 (A),Group01
645907371,해열진통소염제 (A),Group01
655605071,해열진통소염제 (A),Group01
670607751,해열진통소염제 (A),Group01
676700451,해열진통소염제 (A),Group01
683101291,해열진통소염제 (A),Group01
645907373,해열진통소염제 (A),Group01
670607761,해열진통소염제 (A),Group01
676700471,해열진통소염제 (A),Group01
683101301,해열진통소염제 (A),Group01
57600061,해열진통소염제 (A),Group01
644103441,해열진통소염제 (A),Group01
670608901,해열진통소염제 (A),Group01
678901281,해열진통소염제 (A),Group01
52701431,해열진통소염제 (A),Group01
641807141,해열진통소염제 (A),Group01
642308671,해열진통소염제 (A),Group01
642405021,해열진통소염제 (A),Group01
649606181,해열진통소염제 (A),Group01
657807701,해열진통소염제 (A),Group01
670502501,해열진통소염제 (A),Group01
671706621,해열진통소염제 (A),Group01
693202481,해열진통소염제 (A),Group01
642405081,해열진통소염제 (A),Group01
671706622,해열진통소염제 (A),Group01
644103451,해열진통소염제 (A),Group01
670608961,해열진통소염제 (A),Group01
678901282,해열진통소염제 (A),Group01
697100190,해열진통소염제 (A),Group01
670801231,당뇨병용제 (H),Group07
650500691,해열진통소염제 (A),Group01
644004590,호흡기관용약 (G),Group08
670501051,호흡기관용약 (G),Group08
54300550,호흡기관용약 (G),Group01
642004520,호흡기관용약 (G),Group01
642404110,호흡기관용약 (G),Group01
642706410,호흡기관용약 (G),Group01
645210810,호흡기관용약 (G),Group01
645804100,호흡기관용약 (G),Group01
650303770,호흡기관용약 (G),Group01
661307070,호흡기관용약 (G),Group01
642203700,호흡기관용약 (G),Group01
72400210,해열진통소염제 (A),Group01
72400300,당뇨병용제 (H),Group01
52402080,혈압강하작용의약품 (B),Group06
57001620,혈압강하작용의약품 (B),Group06
643105300,혈압강하작용의약품 (B),Group06
645905680,혈압강하작용의약품 (B),Group06
646005360,혈압강하작용의약품 (B),Group06
665508270,혈압강하작용의약품 (B),Group06
669800271,마약류 아편유사제 (E),Group01
669800281,마약류 아편유사제 (E),Group01
649802151,마약류 아편유사제 (E),Group01
671805461,마약류 아편유사제 (E),Group01
657804881,마약류 아편유사제 (E),Group01
671805481,마약류 아편유사제 (E),Group01
669903350,해열진통소염제 (A),Group01
54300490,해열진통소염제 (A),Group01
55101610,해열진통소염제 (A),Group01
622801860,해열진통소염제 (A),Group01
626501300,해열진통소염제 (A),Group01
626501540,해열진통소염제 (A),Group01
641606220,해열진통소염제 (A),Group01
641805610,해열진통소염제 (A),Group01
642004270,해열진통소염제 (A),Group01
642104510,해열진통소염제 (A),Group01
642203850,해열진통소염제 (A),Group01
642706900,해열진통소염제 (A),Group01
642802630,해열진통소염제 (A),Group01
642904750,해열진통소염제 (A),Group01
643306930,해열진통소염제 (A),Group01
643601670,해열진통소염제 (A),Group01
644502160,해열진통소염제 (A),Group01
644704590,해열진통소염제 (A),Group01
644913820,해열진통소염제 (A),Group01
645208440,해열진통소염제 (A),Group01
645803980,해열진통소염제 (A),Group01
647603270,해열진통소염제 (A),Group01
648602720,해열진통소염제 (A),Group01
649806660,해열진통소염제 (A),Group01
653403920,해열진통소염제 (A),Group01
653804810,해열진통소염제 (A),Group01
654305470,해열진통소염제 (A),Group01
660703170,해열진통소염제 (A),Group01
661307040,해열진통소염제 (A),Group01
661601060,해열진통소염제 (A),Group01
663606400,해열진통소염제 (A),Group01
665001880,해열진통소염제 (A),Group01
669805750,해열진통소염제 (A),Group01
670104480,해열진통소염제 (A),Group01
670303800,해열진통소염제 (A),Group01
671704340,해열진통소염제 (A),Group01
679600880,해열진통소염제 (A),Group01
694204970,해열진통소염제 (A),Group01
698002500,해열진통소염제 (A),Group01
698504360,해열진통소염제 (A),Group01
643300120,해열진통소염제 (A),Group01
697100470,해열진통소염제 (A),Group01
57000490,해열진통소염제 (A),Group01
73200180,해열진통소염제 (A),Group01
622800100,해열진통소염제 (A),Group01
641704810,해열진통소염제 (A),Group01
645207290,해열진통소염제 (A),Group01
645801510,해열진통소염제 (A),Group01
647200630,해열진통소염제 (A),Group01
662502760,해열진통소염제 (A),Group01
664102390,해열진통소염제 (A),Group01
642501311,혈압강하작용의약품 (B),Group07
650500851,마약류 아편유사제 (E),Group01
650500961,정신신경용제 (F),Group04
669800311,마약류 아편유사제 (E),Group01
669800321,마약류 아편유사제 (E),Group01
650501331,최면진정제 (D),Group01
665502321,정신신경용제 (F),Group16
669904501,해열진통소염제 (A),Group01
669905551,해열진통소염제 (A),Group01
643507401,혈압강하작용의약품 (B),Group05
57001460,소화성궤양용제 (I),Group02
645907500,소화성궤양용제 (I),Group02
57700340,소화성궤양용제 (I),Group01
645405600,소화성궤양용제 (I),Group01
658107030,소화성궤양용제 (I),Group01
662504160,소화성궤양용제 (I),Group01
664102900,소화성궤양용제 (I),Group01
645405540,소화성궤양용제 (I),Group01
649701470,소화성궤양용제 (I),Group01
658107040,소화성궤양용제 (I),Group01
647302860,소화성궤양용제 (I),Group01
622700591,마약류 아편유사제 (E),Group01
657802431,마약류 아편유사제 (E),Group01
622700611,마약류 아편유사제 (E),Group01
657803961,마약류 아편유사제 (E),Group01
622700601,마약류 아편유사제 (E),Group01
657802441,마약류 아편유사제 (E),Group01
641600070,정신신경용제 (F),Group08
654200810,정신신경용제 (F),Group08
628801091,마약류 아편유사제 (E),Group01
52700321,마약류 아편유사제 (E),Group01
644902490,호흡기관용약 (G),Group06
641600540,정신신경용제 (F),Group14
643701300,당뇨병용제 (H),Group03
654000170,호흡기관용약 (G),Group08
651602021,호흡기관용약 (G),Group08
52700790,해열진통소염제 (A),Group02
54300680,해열진통소염제 (A),Group02
57001470,해열진통소염제 (A),Group02
58801120,해열진통소염제 (A),Group02
73200200,해열진통소염제 (A),Group02
621800320,해열진통소염제 (A),Group02
622801670,해열진통소염제 (A),Group02
623004990,해열진통소염제 (A),Group02
641704720,해열진통소염제 (A),Group02
642203880,해열진통소염제 (A),Group02
642800470,해열진통소염제 (A),Group02
643202480,해열진통소염제 (A),Group02
643500690,해열진통소염제 (A),Group02
643802170,해열진통소염제 (A),Group02
